Year,Trades,Observed trading days,PF (Net@2pt),Expectancy pts/trade (Net@2pt),Sharpe (daily, annualized),Sortino (daily, annualized),Max DD pts (Net@2pt),Recovery Factor,Max consecutive losing trades,Trades/day,Time in market,Total PnL pts (Net@2pt),Gross expectancy pts/trade,Gross total pts,Win rate (Net@2pt),Avg holding seconds,Total PnL NT$ (Net@2pt),Max DD NT$ (Net@2pt)
2024,1189,194,1.019728666114333,0.3204373423044575,0.3343076497134702,0.4577698377209256,-1860.0,0.2048387096774193,8,6.128865979381444,0.0274953016899931,381.0,2.3204373423044573,2759.0,0.4928511354079058,300.1261564339781,19050.0,-93000.0
2025,1057,238,1.028183023872679,0.5629139072847682,0.3722324654970913,0.5586695329419237,-2149.0,0.2768729641693811,8,4.4411764705882355,0.0198850605455915,595.0,2.562913907284768,2709.0,0.5014191106906338,300.10785241248817,29750.0,-107450.0
2026,1409,148,1.0897274268573665,2.9297374024130587,1.573086831114594,2.378912220951644,-3086.0,1.337653920933247,8,9.52027027027027,0.0425961019402751,4128.0,4.929737402413059,6946.0,0.5443577004968062,300.1433640880057,206400.0,-154300.0
Total,3655,580,1.0590535693624898,1.3964432284541723,0.837781954120325,1.251605888057467,-3086.0,1.6539209332469216,8,6.301724137931035,0.0282559722776551,5104.0,3.3964432284541726,12414.0,0.5151846785225718,300.12749658002735,255200.0,-154300.0
